,sentiment_label,time_interval
24071,0,3.516
24072,0,329.1
24073,1,14.232
24074,-1,32031.264000000003
24075,1,4.152
24076,1,1.332
24077,1,3.318
24078,1,4.6979999999999995
24079,1,38.748000000000005
24080,1,133.284
24081,1,5.8500000000000005
24082,-1,81.564
24083,1,307.002
24084,-1,0.9480000000000001
24085,1,850.416
24086,1,61.63199999999999
24087,1,268.5
24088,-1,5.898
24089,1,2.1
24090,-1,0.414
24091,1,1.716
24092,1,2.034
24093,-1,0.186
24094,1,68.06400000000001
24095,-1,4.9319999999999995
24096,-1,11.1
24097,-1,1.884
24098,0,4475.201999999999
24099,-1,5.513999999999999
24100,-1,1.386
24101,1,7.05
24102,-1,13.248
24103,-1,787.398
24104,-1,16.902
24105,1,0.786
24106,1,0.9480000000000001
24107,1,3.036
24108,0,1.584
24109,-1,2.916
24110,1,0.516
24111,1,1047.648
24112,1,7.4639999999999995
24113,1,0.7979999999999999
24114,-1,0.264
24115,1,5.502000000000001
24116,-1,21.233999999999998
24117,-1,32.964
24118,-1,13.482000000000001
24119,-1,2.214
24120,-1,1163.532
24121,-1,6575.352000000001
24122,-1,13696.152
24123,0,0.048
24124,-1,83.7
24125,1,710.268
24126,-1,17.183999999999997
24127,0,10.716000000000001
24128,-1,5.466
24129,1,0.864
24130,-1,0.23399999999999999
24131,-1,0.882
24132,1,325.2
24133,-1,3.4979999999999998
24134,1,9.264000000000001
24135,1,2.166
24136,-1,2.634
24137,-1,0.15
24138,1,1.068
24139,1,1.1159999999999999
24140,1,1.482
24141,1,34.284
24142,1,0.786
24143,-1,2.3160000000000003
24144,1,0.066
24145,1,0.186
24146,1,3.384
24147,1,0.084
24148,1,7.164000000000001
24149,1,0.9179999999999999
24150,1,0.966
24151,-1,3.666
24152,-1,0.114
24153,1,1.416
24154,1,0.348
24155,1,0.618
24156,1,0.348
24157,1,4.386
24158,1,0.9480000000000001
24159,1,1.716
24160,-1,133.386
24161,-1,0.3
24162,1,0.44999999999999996
24163,1,25.884
24164,-1,3.4859999999999998
24165,1,3.264
24166,1,3.048
24167,1,0.018
24168,1,0.768
24169,1,3.7979999999999996
24170,-1,1.9500000000000002
24171,1,3.15
24172,1,2.832
24173,-1,5.832
24174,0,40.733999999999995
24175,0,170.982
24176,1,93.114
24177,-1,5.148
24178,-1,10.902
24179,0,24.186
24180,-1,0.36600000000000005
24181,1,1057.848
24182,0,0.666
24183,-1,692.4480000000001
24184,1,1.098
24185,1,46.452
24186,-1,1.602
24187,1,4.482
24188,1,14.418000000000001
24189,1,2.766
24190,-1,0.9179999999999999
24191,-1,1177.614
24192,-1,1.932
24193,1,1.9980000000000002
24194,-1,6.617999999999999
24195,1,3.4979999999999998
24196,-1,5229.647999999999
24197,-1,1.086
24198,-1,883.6859999999999
24199,-1,17.202
24200,-1,13.686
24201,1,168.21599999999998
24202,1,11.418
24203,1,260.1
24204,0,10.632
24205,1,2.2020000000000004
24206,1,12.216000000000001
24207,-1,1.734
24208,1,0.5820000000000001
24209,1,297.75
24210,1,0.684
24211,-1,16.433999999999997
24212,1,2.286
24213,-1,3.516
24214,-1,4.116
24215,-1,3.648
24216,1,0.9179999999999999
24217,1,4718.849999999999
24218,1,66.44999999999999
24219,1,2.5500000000000003
24220,0,6.0
24221,-1,5565.534
24222,1,1.2
24223,1,5.034
24224,1,0.432
24225,-1,1.518
24226,-1,1.218
24227,0,0.75
24228,-1,22.464000000000002
24229,1,12.9
24230,1,6.648
24231,-1,0.132
24232,1,0.336
24233,1,0.7020000000000001
24234,0,2720.652
24235,0,0.198
24236,-1,0.966
24237,0,1.8359999999999999
24238,1,0.75
24239,-1,1.548
24240,-1,124.65
24241,-1,0.486
24242,1,2140.584
24243,-1,49.398
24244,-1,0.816
24245,1,1743.834
24246,1,0.864
24247,1,1515.684
24248,0,715.332
24249,0,22.434
24250,-1,1.0139999999999998
24251,0,35.448
24252,1,0.318
24253,-1,8.982
24254,-1,1.248
24255,-1,1.7999999999999998
24256,1,39.066
24257,-1,3.618
24258,-1,0.23399999999999999
24259,-1,1.05
24260,-1,0.864
24261,1,1.4640000000000002
24262,1,1.932
24263,-1,1.4640000000000002
24264,0,15.966000000000001
24265,0,1.2
24266,1,138.636
24267,1,17.766
24268,1,2.484
24269,1,2512.6980000000003
24270,-1,3.318
24271,1,1.152
24272,-1,4.4639999999999995
24273,-1,47.315999999999995
24274,-1,2.682
24275,-1,0.7979999999999999
24276,-1,28.163999999999998
24277,-1,2345.4480000000003
24278,1,6.714
24279,1,1.848
24280,-1,5.718
24281,1,1.584
24282,1,1.248
24283,1,0.684
24284,-1,0.018
24285,1,14.184
24286,1,0.816
24287,1,87.666
24288,0,3.3480000000000003
24289,1,1.4340000000000002
24290,1,29952.036
24291,1,53.202000000000005
24292,1,1.782
24293,1,0.7979999999999999
24294,1,0.084
24295,-1,128.46599999999998
24296,-1,54.336
24297,1,5.952
24298,1,1.284
24299,-1,3.666
24300,1,1.734
24301,-1,1.416
24302,1,4.95
24303,1,87.19800000000001
24304,1,1.818
24305,1,17.898
24306,1,0.684
24307,1,0.7979999999999999
24308,1,15.084000000000001
24309,-1,0.5640000000000001
24310,-1,3.084
24311,1,2.8859999999999997
24312,0,0.3
24313,-1,2.1479999999999997
24314,-1,3.9000000000000004
24315,1,8.214
24316,1,2.1
24317,1,9.516
24318,-1,32607.066
24319,1,2556.0
24320,-1,1.134
24321,-1,36.084
24322,1,133.368
24323,-1,2278.4159999999997
24324,1,16.200000000000003
24325,1,1.9500000000000002
24326,1,3.234
24327,1,26.1
24328,1,0.198
24329,1,74.55
24330,1,85.5
24331,0,1.2
24332,-1,69.714
24333,1,4.284000000000001
24334,1,27.336
24335,-1,127.614
24336,0,10.668000000000001
24337,1,10.164
24338,-1,3890.982
24339,1,5.082
24340,0,0.516
24341,-1,7.95
24342,-1,14.298
24343,-1,1.284
24344,1,1392.2160000000001
24345,0,307.134
24346,-1,2.118
24347,0,241.536
24348,-1,0.414
24349,-1,72.468
24350,-1,1.068
24351,-1,5.298
24352,1,0.084
24353,1,389.466
24354,1,5.118
24355,1,2.286
24356,1,0.9480000000000001
24357,1,34.152
24358,1,1.5
24359,1,7.932
24360,1,1153.986
24361,-1,4.716
24362,1,2.0820000000000003
24363,1,187.15200000000002
24364,1,5.1000000000000005
24365,1,3.3659999999999997
24366,1,2.4659999999999997
24367,1,26.052
24368,1,3.066
24369,1,57.965999999999994
24370,0,2.298
24371,1,2.718
24372,-1,1037.502
24373,-1,2873.484
24374,1,2.298
24375,1,7.116
24376,-1,0.666
24377,1,14.081999999999999
24378,1,1.2
24379,1,1.068
24380,1,18.264
24381,1,1.698
24382,0,5.382
24383,-1,14.868
24384,0,0.534
24385,-1,1.9980000000000002
24386,-1,106.464
24387,1,1.9859999999999998
24388,-1,2.85
24389,-1,1237.2
24390,1,392.784
24391,1,57.486
24392,-1,19.902
24393,1,1010.766
24394,-1,4.752000000000001
24395,1,0.264
24396,1,5.766
24397,1,0.46799999999999997
24398,-1,1.698
24399,1,1.05
24400,1,1.1159999999999999
24401,1,2.034
24402,-1,3.0
24403,1,2.25
24404,-1,0.7979999999999999
24405,0,1.9680000000000002
24406,1,178.098
24407,-1,1.248
24408,-1,1.152
24409,-1,38812.35
24410,-1,7.368
24411,1,1.632
24412,1,1.5
24413,0,0.7979999999999999
24414,-1,1.902
24415,0,52.116
24416,-1,2.532
24417,1,1.05
24418,-1,231.516
24419,1,6.816000000000001
24420,0,4.566
24421,-1,16.086
24422,1,209.286
24423,-1,0.28200000000000003
24424,-1,59.586
24425,-1,40.434000000000005
24426,-1,2.736
24427,-1,11.214
24428,0,1.9500000000000002
24429,1,0.186
24430,-1,3.5820000000000003
24431,1,28.182000000000002
24432,1,10.518
24433,-1,33.647999999999996
24434,1,5.964
24435,1,3.5999999999999996
24436,1,5.232
24437,1,3.048
24438,-1,13.818
24439,-1,0.516
24440,1,645.366
24441,-1,9.318
24442,1,0.198
24443,-1,1.284
24444,0,0.066
24445,1,3.618
24446,-1,1.068
24447,-1,0.36600000000000005
24448,-1,0.666
24449,-1,0.666
24450,-1,0.8520000000000001
24451,-1,0.666
24452,1,28.349999999999998
24453,1,3.5999999999999996
24454,1,2.766
24455,1,1.566
24456,1,0.0
24457,1,27.084000000000003
24458,1,85.5
24459,1,25976.982
24460,-1,1.602
24461,1,6.018
24462,-1,1186.416
24463,1,4.014
24464,1,1013.814
24465,1,13.613999999999999
24466,1,0.198
24467,-1,3.216
24468,1,47.034000000000006
24469,1,14.316
24470,0,891.714
24471,0,1.932
24472,-1,0.9179999999999999
24473,1,2.016
24474,1,0.816
24475,1,8.148
24476,1,1.698
24477,1,2.0820000000000003
24478,-1,6.198
24479,1,1.032
24480,0,24.402
24481,1,25.284
24482,-1,2.0820000000000003
24483,1,1.386
24484,0,52.986
24485,-1,1.8359999999999999
24486,-1,0.75
24487,-1,0.46799999999999997
24488,-1,1.566
24489,1,0.44999999999999996
24490,1,0.9840000000000001
24491,1,1.698
24492,-1,3.282
24493,-1,0.432
24494,1,109.236
24495,0,90.468
24496,1,3.468
24497,1,5.952
24498,1,119.898
24499,1,0.198
24500,-1,51.19799999999999
24501,-1,1.1159999999999999
24502,1,1.218
24503,1,1.1159999999999999
24504,-1,0.786
24505,1,396.486
24506,1,1.716
24507,-1,2.982
24508,-1,4.050000000000001
24509,0,0.7020000000000001
24510,-1,1.752
24511,0,1.032
24512,-1,76.098
24513,1,117.56400000000001
24514,-1,1.65
24515,-1,1.584
24516,1,2.436
24517,-1,0.882
24518,-1,6642.114
24519,1,235.09799999999998
24520,-1,2.4659999999999997
24521,1,13.548
24522,0,14.298
24523,1,5.532
24524,1,1.8659999999999999
24525,-1,0.834
24526,1,3.4859999999999998
24527,-1,161.898
24528,1,28.848
24529,-1,3.552
24530,-1,1.818
24531,-1,1139.664
24532,1,0.636
24533,-1,12840.648
24534,-1,2.364
24535,1,21.0
24536,0,11.916
24537,0,275.832
24538,1,3.9179999999999997
24539,1,1.8659999999999999
24540,1,0.534
24541,-1,3666.786
24542,1,1.182
24543,-1,12332.868
24544,-1,30.216
24545,1,6.564
24546,-1,2.832
24547,1,2145.216
24548,1,33.918
24549,-1,4492.434
24550,1,0.8520000000000001
24551,1,844.584
24552,-1,2.952
24553,1,3.684
24554,1,3.3659999999999997
24555,1,4.566
24556,1,6.486
24557,-1,17473.584000000003
24558,-1,1.884
24559,-1,0.966
24560,1,131.59799999999998
24561,-1,188.748
24562,0,3.45
24563,0,2.5500000000000003
24564,1,1230.6000000000001
24565,0,1.8359999999999999
24566,0,0.15
24567,-1,0.252
24568,-1,29.586
24569,0,4.5
24570,1,24.852
24571,1,1.068
24572,1,0.264
24573,1,13.866
24574,1,0.252
24575,1,0.966
24576,1,2.1479999999999997
24577,1,2.814
24578,1,0.432
24579,1,3855.132
24580,1,10.464
24581,1,19.752
24582,1,6.216
24583,1,6.432
24584,1,1618.548
24585,1,17.382
24586,1,800.082
24587,-1,15381.485999999999
24588,1,4.164000000000001
24589,-1,15255.366
24590,1,0.3
24591,-1,4.368
24592,-1,1.134
24593,-1,43.95
24594,1,1.332
24595,-1,22372.451999999997
24596,1,0.648
24597,-1,2.532
24598,1,1.002
24599,-1,1.4640000000000002
24600,-1,39.186
24601,1,0.384
24602,1,4293.15
24603,0,2.532
24604,-1,33.768
24605,-1,0.28200000000000003
24606,1,5.466
24607,1,3.414
24608,0,0.3
24609,1,961.902
24610,1,2.364
24611,1,862.716
24612,-1,0.402
24613,-1,512.052
24614,-1,0.23399999999999999
24615,-1,0.966
24616,1,10.799999999999999
24617,-1,4091.832
24618,1,1172.634
24619,1,5.466
24620,1,8.033999999999999
24621,-1,4.602
24622,1,0.648
24623,1,0.834
24624,1,0.534
24625,1,0.264
24626,0,0.618
24627,1,0.3
24628,1,1.902
24629,1,0.498
24630,1,0.414
24631,1,741.402
24632,0,80.952
24633,1,1.848
24634,0,10.614
24635,-1,1.182
24636,1,2.5020000000000002
24637,-1,2.3339999999999996
24638,1,269.484
24639,1,0.46799999999999997
24640,1,123.066
24641,1,0.864
24642,-1,0.516
24643,-1,230.232
24644,1,0.9359999999999999
24645,1,1.002
24646,1,1165.95
24647,1,69.798
24648,-1,2.5020000000000002
24649,-1,17.466
24650,-1,82.05
24651,1,27.834
24652,0,6.834
24653,-1,2.952
24654,1,622.4159999999999
24655,1,47.501999999999995
24656,1,1.8659999999999999
24657,1,0.336
24658,-1,59.436
24659,1,2.034
24660,-1,1411.032
24661,-1,0.46799999999999997
24662,-1,951.516
24663,-1,26.868
24664,1,1.566
24665,1,25.782
24666,1,0.768
24667,-1,3.786
24668,-1,4.836
24669,0,2470.866
24670,-1,1.314
24671,-1,0.114
24672,-1,0.186
24673,-1,1943.0639999999999
24674,-1,1.65
24675,-1,1425.186
24676,-1,4.4639999999999995
24677,1,49.001999999999995
24678,0,465.084
24679,-1,2.064
24680,-1,19.368
24681,1,1.848
24682,1,0.186
24683,0,13.002
24684,0,787.7819999999999
24685,0,1.614
24686,-1,8.652
24687,1,0.15
24688,1,0.414
24689,-1,1.764
24690,-1,5722.6140000000005
24691,-1,62.166000000000004
24692,-1,89.25
24693,-1,1.764
24694,1,2.034
24695,1,2.6999999999999997
24696,-1,0.6
24697,1,1.314
24698,1,1.818
24699,1,8605.032000000001
24700,0,7.452
24701,1,6.648
24702,-1,92.052
24703,-1,1.482
24704,-1,0.684
24705,-1,1.002
24706,-1,0.498
24707,-1,4.518000000000001
24708,1,12.714
24709,1,36.0
24710,1,2.718
24711,1,40.668
24712,1,1.0139999999999998
24713,1,6.45
24714,1,396.336
24715,0,1.3980000000000001
24716,-1,2.1
24717,-1,1877.484
24718,-1,32.232
24719,1,4.884
24720,-1,0.3
24721,1,1.536
24722,-1,1661.8500000000001
24723,-1,1.614
24724,1,8.064
24725,1,0.8999999999999999
24726,1,1.302
24727,1,0.318
24728,1,1.416
24729,1,0.6
24730,1,2.652
24731,1,6296.202
24732,-1,20.352
24733,1,71.56800000000001
24734,-1,97787.36399999999
24735,-1,0.834
24736,-1,0.036
24737,0,195.168
24738,-1,0.816
24739,-1,9.618
24740,1,243.768
24741,0,0.636
24742,-1,19.218
24743,1,8.466000000000001
24744,1,9.168
24745,1,5331.366
24746,1,1.584
24747,1,0.414
24748,1,16.584
24749,1,0.7979999999999999
24750,1,0.9359999999999999
24751,-1,3.834
24752,1,72.084
24753,1,0.75
24754,-1,560.952
24755,1,4.2
24756,1,1.248
24757,1,9.618
24758,1,1.0139999999999998
24759,-1,24.864
24760,-1,5.513999999999999
24761,1,93.53399999999999
24762,1,0.066
24763,1,119.382
24764,-1,3.8519999999999994
24765,-1,6876.552
24766,0,0.7140000000000001
24767,1,471.15
24768,-1,0.618
24769,1,7.098
24770,1,64.086
24771,1,2.184
24772,1,57.384
24773,1,39.966
24774,-1,2269.566
24775,-1,14.549999999999999
24776,1,45.617999999999995
24777,-1,1.182
24778,0,0.348
24779,0,2.718
24780,-1,3.402
24781,1,1461.318
24782,1,0.786
24783,1,1.698
24784,1,0.666
24785,-1,1.518
24786,1,0.264
24787,1,2.5500000000000003
24788,0,1.368
24789,-1,2969.334
24790,-1,2.916
24791,-1,7.05
24792,0,22014.168
24793,1,15.198000000000002
24794,1,3.5820000000000003
24795,0,3054.402
24796,1,2.184
24797,-1,6.882
24798,1,0.5820000000000001
24799,1,8.7
24800,1,35.436
24801,-1,1.0139999999999998
24802,1,4.2
24803,-1,166.566
24804,-1,166.368
24805,-1,306.036
24806,1,312.252
24807,0,3795.402
24808,-1,0.534
24809,-1,2.352
24810,-1,180.96599999999998
24811,-1,0.264
24812,1,11.136
24813,-1,347.268
24814,0,10138.914
24815,-1,3.666
24816,-1,245.31599999999997
24817,-1,93.366
24818,1,11.148
24819,-1,2.136
24820,1,0.168
24821,1,0.46799999999999997
24822,1,0.186
24823,1,2.814
24824,-1,5.118
24825,-1,9997.8
24826,-1,1355.118
24827,-1,109.482
24828,-1,1.134
24829,0,3.018
24830,-1,0.648
24831,0,262.8
24832,1,10.95
24833,-1,11.334000000000001
24834,-1,3.75
24835,1,5.034
24836,1,0.8999999999999999
24837,1,2.286
24838,1,3.282
24839,1,1.668
24840,1,0.9480000000000001
24841,-1,1226.802
24842,-1,42.018
24843,-1,0.402
24844,-1,8.202
24845,1,22.818
24846,-1,2.982
24847,1,1.734
24848,-1,6.252
24849,1,1035.3
24850,1,1.302
24851,-1,2.298
24852,1,740.316
24853,0,832.902
24854,1,4.2
24855,1,2.052
24856,0,11.484
24857,-1,1.332
24858,-1,647.298
24859,-1,3.018
24860,0,5.064
24861,1,0.264
24862,0,2.916
24863,-1,20.663999999999998
24864,1,32272.014
24865,-1,106.584
24866,1,9755.364000000001
24867,-1,2.436
24868,-1,1755.834
24869,1,34.65
24870,-1,337.116
24871,-1,0.186
24872,1,0.666
24873,-1,1.884
24874,1,7.218
24875,-1,10.536
24876,0,139.81799999999998
24877,1,43.398
24878,1,57.15
24879,-1,2.364
24880,1,70.19999999999999
24881,1,0.9840000000000001
24882,0,1.548
24883,1,340.79999999999995
24884,1,2.0820000000000003
24885,1,3.384
24886,1,7.8839999999999995
24887,1,0.384
24888,-1,2.652
24889,-1,2.436
24890,1,770.568
24891,1,3.966
24892,1,10.331999999999999
24893,1,5.436
24894,1,56.682
24895,1,2.016
24896,1,0.7020000000000001
24897,0,19.2
24898,1,58.902
24899,-1,6.882
24900,1,28.848
24901,-1,5.664
24902,1,125.868
24903,1,6.9
24904,-1,861.3000000000001
24905,0,919.218
24906,1,2.352
24907,1,1.9500000000000002
24908,-1,0.252
24909,1,0.534
24910,1,5.766
24911,1,812.5319999999999
24912,-1,73.482
24913,0,1.236
24914,1,0.684
24915,1,2.766
24916,-1,16.152
24917,-1,1.3499999999999999
24918,0,1.068
24919,0,35.166
24920,1,239.25
24921,1,0.168
24922,1,40.932
24923,1,17.598
24924,-1,0.618
24925,1,58.686
24926,1,0.516
24927,-1,0.318
24928,0,0.348
24929,-1,56.034
24930,0,6.102
24931,1,131.286
24932,-1,323.58599999999996
24933,1,1.734
24934,1,3.684
24935,1,58.236000000000004
24936,-1,4.818
24937,0,71.682
24938,-1,8.136
24939,1,27.936
24940,-1,5.586
24941,-1,34.602
24942,-1,5.664
24943,0,1.5
24944,1,1.416
24945,0,50.034
24946,1,1567.518
24947,1,41.784
24948,0,0.516
24949,-1,48.45
24950,0,115.698
24951,1,0.636
24952,-1,20.201999999999998
24953,1,21468.45
24954,-1,0.186
24955,-1,162.89999999999998
24956,0,45.617999999999995
24957,0,18.498
24958,1,0.252
24959,1,16.398
24960,1,2.4480000000000004
24961,0,0.336
24962,1,2.682
24963,-1,9.786
24964,-1,9.863999999999999
24965,1,1296.8999999999999
24966,1,0.816
24967,-1,1.002
24968,1,0.684
24969,1,0.966
24970,1,4.416
24971,1,1.266
24972,1,36.864
24973,-1,1.332
24974,-1,0.348
24975,-1,5.6160000000000005
24976,-1,551.7
24977,1,27524.748
24978,1,0.5640000000000001
24979,1,14.915999999999999
24980,-1,0.516
24981,1,1.05
24982,1,5.55
24983,1,0.3
24984,1,0.264
24985,1,3.3659999999999997
24986,1,8.016
24987,1,1268.652
24988,-1,20.436
24989,1,0.3
24990,1,1.002
24991,1,185.63400000000001
24992,1,2.034
24993,-1,1.05
24994,1,1.1640000000000001
24995,1,0.498
24996,0,0.684
24997,1,108.75
24998,1,25.049999999999997
24999,1,0.414
25000,-1,9579.9
25001,1,0.5640000000000001
25002,-1,19.536
25003,1,941.3639999999999
25004,0,1513.734
25005,-1,2.1479999999999997
25006,-1,2.8859999999999997
25007,-1,137.934
25008,-1,201.53400000000002
25009,-1,0.9359999999999999
25010,-1,961.902
25011,-1,7108.05
25012,-1,9.335999999999999
25013,-1,47.466
25014,-1,6.636
25015,-1,3.318
25016,-1,1.782
25017,1,8.934000000000001
25018,0,14.586
25019,-1,1.0139999999999998
25020,-1,2.184
25021,-1,919.6020000000001
25022,-1,0.486
25023,-1,11.514
25024,-1,1.602
25025,-1,765.9000000000001
25026,-1,21.432000000000002
25027,-1,0.9840000000000001
25028,0,2.418
25029,-1,4.236
25030,1,0.7320000000000001
25031,-1,7.434
25032,-1,9.45
25033,-1,191.214
25034,-1,0.636
25035,1,0.486
25036,1,12.534
25037,1,4.536
25038,1,3.234
25039,0,2.052
25040,1,3.216
25041,-1,5.802
25042,-1,18.282
25043,1,0.516
25044,0,7.8839999999999995
25045,1,3.7979999999999996
25046,1,1.134
25047,0,78982.098
25048,-1,54.564
25049,-1,14.166
25050,1,536.3340000000001
25051,1,2556.018
25052,-1,5.064
25053,1,10.116
25054,-1,1.386
25055,1,1.368
25056,1,17.568
25057,1,7.998
25058,1,0.636
25059,1,12.15
25060,1,2.748
25061,1,8.982
25062,1,3.636
25063,1,172.536
25064,1,12.648
25065,1,4082.334
25066,1,1.482
25067,1,1.5
25068,1,0.768
25069,-1,4.901999999999999
25070,-1,1.884
25071,1,31787.952
25072,-1,3.0
25073,-1,0.5820000000000001
25074,-1,14.616000000000001
25075,1,203.682
25076,-1,0.636
25077,1,0.3
25078,1,6.666
25079,-1,40.668
25080,1,1.236
25081,-1,8.448
25082,-1,2.1479999999999997
25083,-1,3.216
25084,1,330.234
25085,1,0.0
25086,-1,492.6
25087,-1,0.7140000000000001
25088,1,7.284
25089,1,81.114
25090,1,1.2
25091,1,189.216
25092,1,33.6
25093,-1,147.786
25094,-1,3444.018
25095,-1,1735.182
25096,1,0.318
25097,1,73.65
25098,-1,91.65
25099,0,8215.800000000001
25100,1,1.452
25101,-1,5.3340000000000005
25102,-1,1.1640000000000001
25103,-1,2.934
25104,1,746.934
25105,1,1.548
25106,-1,20.436
25107,-1,15.486
25108,-1,1119.75
25109,1,1314.882
25110,0,4.536
25111,-1,24243.9
25112,-1,190566.96600000001
25113,1,28.686
25114,1,2.532
25115,-1,45.516000000000005
25116,-1,0.7020000000000001
25117,1,351.3
25118,-1,72.534
25119,1,2.2319999999999998
25120,-1,8.118
25121,1,2.598
25122,0,12.486
25123,-1,74.514
25124,1,6.864
25125,-1,984.4499999999999
25126,1,10.968
25127,-1,1.602
25128,-1,1.086
25129,1,2.664
25130,1,0.5820000000000001
25131,1,32.85
25132,0,11.466
25133,1,3.048
25134,-1,0.402
25135,-1,191.63400000000001
25136,0,3.15
25137,-1,161.06400000000002
25138,1,5.982
25139,-1,8.25
25140,-1,1828.452
25141,1,9.186
25142,1,27.732
25143,1,7057.734
25144,1,4.914
25145,-1,9972.498
25146,-1,8.448
25147,1,1081.8000000000002
25148,1,3.0
25149,1,4.1819999999999995
25150,1,930.45
25151,1,4.914
25152,1,1.368
25153,1,132.732
25154,1,671.652
25155,1,0.084
25156,1,1249.116
25157,-1,457.782
25158,1,10.884
25159,-1,34.602
25160,-1,1654.116
25161,-1,2.382
25162,-1,4.164000000000001
25163,-1,1.566
25164,-1,1.4640000000000002
25165,0,13.968
25166,-1,0.5640000000000001
25167,-1,279.468
25168,1,3136.068
25169,1,27.348
25170,-1,54.168000000000006
25171,1,813.018
25172,1,101.66399999999999
25173,1,566.082
25174,1,0.252
25175,-1,191.118
25176,-1,1.9500000000000002
25177,-1,12661.884
25178,-1,6.534
25179,0,0.402
25180,-1,3.684
25181,1,4.302
25182,1,49327.734000000004
25183,-1,637.1999999999999
25184,0,1.314
25185,-1,23.898
25186,-1,868.35
25187,1,3.648
25188,1,7.715999999999999
25189,1,3.114
25190,1,6.114
25191,1,18.264
25192,-1,64.69800000000001
25193,-1,3.264
25194,-1,1.602
25195,-1,6.816000000000001
25196,0,1.032
25197,-1,12.786000000000001
25198,1,1298.916
25199,1,17.448
25200,1,317.964
25201,-1,3.9000000000000004
25202,-1,188.286
25203,-1,11988.132
25204,0,2.616
25205,-1,35.586
25206,-1,3.4859999999999998
25207,1,5.052
25208,1,1433.802
25209,-1,3.564
25210,-1,46.686
25211,-1,2.268
25212,-1,3.336
25213,1,6.7860000000000005
25214,1,2.1
25215,1,2.418
25216,-1,4.068
25217,-1,10.602
25218,1,5.652
25219,1,3.684
25220,-1,3.714
25221,1,0.8520000000000001
25222,-1,4.836
25223,1,7.565999999999999
25224,1,0.7320000000000001
25225,-1,6.336
25226,1,6.198
25227,1,1128.834
25228,1,1668.414
25229,1,1.902
25230,0,52.032
25231,1,3.8519999999999994
25232,-1,219.0
25233,-1,0.46799999999999997
25234,1,1.248
25235,-1,2.682
25236,-1,817.7819999999999
25237,1,1134.714
25238,-1,48.498000000000005
25239,-1,22.464000000000002
25240,-1,0.084
25241,-1,6.798
25242,1,12.15
25243,-1,5.952
25244,-1,1.152
25245,1,0.9480000000000001
25246,-1,0.534
25247,1,11.016
25248,0,1.416
25249,-1,0.3
25250,0,7.752000000000001
25251,0,2.3339999999999996
25252,-1,27.468
25253,1,5973.384
25254,0,0.6
25255,1,11.214
25256,1,1.818
25257,1,4.667999999999999
25258,0,48.036
25259,-1,7.818
25260,0,171.564
25261,1,7.3020000000000005
25262,1,33.233999999999995
25263,-1,7.5
25264,1,0.28200000000000003
25265,-1,5504.802000000001
25266,1,0.534
25267,-1,2.898
25268,1,82.18199999999999
25269,-1,1.482
25270,1,1360.902
25271,-1,0.252
25272,0,3824.4660000000003
25273,0,74.016
25274,1,0.36600000000000005
25275,-1,3.216
25276,1,5.886
25277,0,0.7320000000000001
25278,1,7266.852
25279,1,398.09999999999997
25280,0,1.314
25281,-1,5.802
25282,1,4.433999999999999
25283,-1,3.018
25284,-1,2.2020000000000004
25285,1,4.368
25286,1,2.898
25287,1,0.684
25288,1,87.88199999999999
25289,-1,4479.636
25290,1,3.516
25291,1,12.498000000000001
25292,1,2689.764
25293,-1,0.498
25294,1,5.832
25295,1,1.5
25296,-1,4.014
25297,-1,6.75
25298,1,2.4480000000000004
25299,-1,2.0820000000000003
25300,1,848.136
25301,1,1.602
25302,-1,1173.45
25303,-1,58.284000000000006
25304,0,1169.3999999999999
25305,0,0.036
25306,-1,5.232
25307,1,193.152
25308,-1,53.016000000000005
25309,1,0.168
25310,-1,133.65
25311,-1,475.098
25312,1,110.86800000000001
25313,1,1.368
25314,-1,0.132
25315,-1,15627.186
25316,-1,348.114
25317,-1,0.36600000000000005
25318,-1,0.648
25319,1,0.75
25320,-1,512.316
25321,1,66.18599999999999
25322,-1,1.05
25323,1,0.864
25324,1,3.564
25325,-1,0.264
25326,-1,6.45
25327,0,22.451999999999998
25328,1,0.5820000000000001
25329,-1,130.686
25330,1,4.9319999999999995
25331,-1,2.298
25332,-1,2.052
25333,1,366.018
25334,1,2318.802
25335,-1,2.352
25336,1,1.7999999999999998
25337,1,83.08200000000001
25338,1,1.8359999999999999
25339,1,10.014
25340,1,3.132
25341,0,3.948
25342,1,16.218
25343,1,26.634
25344,-1,3.8819999999999997
25345,-1,0.336
25346,-1,17.634
25347,0,857.316
25348,1,264.23400000000004
25349,1,5.232
25350,1,9.017999999999999
25351,0,2.214
25352,1,0.36600000000000005
25353,1,813.702
25354,-1,7.116
25355,-1,119.034
25356,-1,19016.532
25357,1,642.048
25358,-1,0.684
25359,-1,4.085999999999999
25360,1,13.632000000000001
25361,1,268.368
25362,-1,1960.968
25363,0,11.736
25364,1,9.75
25365,-1,3.1020000000000003
25366,1,267.948
25367,-1,15.348000000000003
25368,1,5.202
25369,-1,100.032
25370,-1,4.452
25371,-1,0.534
25372,0,11.016
25373,0,125.748
25374,-1,15.617999999999999
25375,1,0.666
25376,1,626.616
25377,-1,60.216
25378,1,1.3499999999999999
25379,1,2.0820000000000003
25380,-1,1.002
25381,-1,6.216
25382,1,8108.802000000001
25383,1,31.314
25384,0,5.316
25385,1,368.85
25386,-1,4.368
25387,0,0.882
25388,1,0.834
25389,-1,12.852
25390,1,16.518
25391,1,0.318
